director_id,name,gender
1673200,Victoria Geske,x
1208241,Dieguillo Fernández,x
138501,Jeffrey Fine,x
1475319,Maureen Conway,x
227936,Benedek Fliegauf,m
1775908,Guy Campbell,x
76009,Arie Posin,x
1194749,Clif Prowse,x
4956,Bernardo Bertolucci,m
116938,André Mélançon,m
933875,Adam Park,m
16888,Ralph Nelson,m
622942,Guido Malatesta,m
232219,Frank Rainone,m
139150,Amy Seimetz,f
85696,Parmeet Sethi,m
77854,Gillian Grisman,x
1114201,Roberta Findlay,f
1000741,Maciej Pieprzyca,x
46199,Stephan Komandarev,x
174683,Mike Smith,m
590568,H.K. Breslauer,x
887794,Geoff Marslett,x
1162334,Scott Mactavish,x
232123,Lisa Ohlin,x
1591157,Ana Hernando,x
190914,Elizabeth West,x
613697,Dev Benegal,x
929697,Christopher Farah,x
1059033,Tara Miele,x
1332325,Emily Ting,x
1299390,Jin Shan,x
11489,William Cameron Menzies,m
90992,Carlos Varela,x
939590,John E. Bryant,m
1738153,Marcei A. Brown,x
1713704,William Otsuka,x
1542495,Epp Kotkas,x
1520683,Matt Russell,x
32765,Tony Richardson,m
21227,Sergio Martino,m
115627,Kevin Hamedani,m
1338887,José Luis Ortega,m
1193597,Amma Asante,f
1486184,Élie Chouraqui,x
1341815,Sydney Gilner,x
207687,Charles Evered,x
92787,Brandon Chesbro,x
1464583,Silvia Innocenzi,x
57557,Christian Volckman,m
932363,Mariano Barroso,m
210110,Chris Cunningham,x
1274747,Bartosz Kędzierski,x
1288717,Jason Sussberg,x
1526655,Geoffrey Pepos,x
27436,Costa-Gavras,x
63423,Johnny Martin,m
81256,Joel Hopkins,m
1159846,Michelle Major,x
1720063,C.C. Barnes,x
100979,Douglas Hickox,m
15912,Stephen Gyllenhaal,m
1106081,Joshua Waletzky,x
1181360,Jay Martin,x
1204878,Boris Peskine,x
937083,Jurriën Rood,x
1051292,Aleksa Gajić,x
1728700,Mike Brooks,x
1852253,Taralee Gerhard,x
1099958,John Douglas Sinclair,x
1602835,Chikara Uemura,x
228375,Curt Linda,x
1024444,Rodrigue Jean,m
87780,Cho Jin-Gyu,x
1493164,Connie Broussard,x
138287,Aaron James Sorensen,x
1277101,Al Campbell,x
39009,Joseph Losey,m
85859,William Olsson,m
220702,Owen Harris,x
101174,Jason Wulfsohn,m
1287204,Aleksandr Karpilovskiy,x
4760,Deepa Mehta,f
1701497,Itzik Kricheli,x
1191091,Drew Langer,f
24555,Kei Kumai,x
1737943,David Daniels,m
129716,Julio DePietro,m
238636,Christopher R. Watson,m
1313049,Peter J. Eaton,x
69488,Nanni Moretti,m
1402972,Andrew Sullivan,x
1184418,Rose Rosenblatt,x
1512144,Mary Ann Newfield,f
93903,Cédric Kahn,x
230029,Raksha Mistry,x
1191677,Stephane Riethauser,x
34189,Klaus Maeck,m
147302,Dorothée Van Den Berghe,x
83281,Lenny Abrahamson,m
1129542,Gerald Seth Sindell,x
1357621,Stewart Halpern-Fingerhut,m
1085923,Dror Moreh,x
1421980,Jay Dockendorf,x
1426405,Amy S. Weber,f
18139,Tony Vitale,m
562326,Grigori Kozintsev,m
1543344,Cheryl Cowan,x
109049,Sergio Rezende,m
149401,Beto Brant,x
1702466,Léa Mysius,f
1961,Claude Pinoteau,m
1582620,Jack R. Berne,x
1180387,Lucilla Clementelli,x
36778,Kai S. Pieck,x
259027,Osvaldo Civirani,m
16730,Darrell James Roodt,x
42111,Bryan Spicer,m
1461907,Tasmin Hall,x
1480520,Kim Kwang-tae,x
1142917,Petra Costa,x
227455,Lisa Langseth,x
16834,Allen Coulter,m
1538942,Lisa Falk,x
141172,Tanya Hamilton,f
260945,Vinko Brešan,x
1057654,Billy Federighi,x
1320554,Daniel Wolfe,x
1780489,Nua Watford,x
1341801,Mary Anne Seward,f
93883,John Rice,m
76541,Ben Rock,m
97087,Michael D. Akers,x
1180792,Sergei Vasilyev,x
54267,Kim H. Winther,x
113985,"Terry Morse, Jr.",x
543989,Lee Savage,x
1055220,Crispian Mills,x
1680614,Bryan C. Alford,m
1406027,Arturo Menéndez,x
112117,Carlos Diegues,m
76869,Jaime Sampietro,x
999630,Niels Nørløv Hansen,x
1019859,Robert Voskanian,x
1408209,Alejandro Berríos,x
1309478,Isaac Ezban,x
938907,Jim Monaco,x
1355117,Ivo Barnabò Micheli,x
570753,Tatiana Brandrup,x
1473822,Jason Gary,x
116789,Parvez Sharma,x
545330,April Mullen,f
1027910,Elizabeth Chai Vasarhelyi,x
129620,Ugo Gregoretti,x
1211738,M.J. Delaney,x
1080873,Victor Mignatti,x
588701,Des McAnuff,m
204308,Cameron Covell,m
1354930,Jane Jackson,x
53995,Peter Brosens,x
80523,Ron Oliver,m
232685,Wuershan,x
1182291,Lee Jae-gyoo,m
1696728,Pedro Pardo,x
1377071,Drew Van Steenbergen,x
121710,Eddie Lebron,x
1285475,Eric Cochran,x
236644,Augusto Genina,m
1131020,Alex Meillier,m
804680,Michael Stevens,m
1110343,Lauren Lazin,x
592988,Sevé Schelenz,x
109530,Tommy Stovall,x
1538470,Argi Rovelli,x
1410160,Jefri Aalmuhammed,x
1500683,Jussi Eerola,x
965009,Cristobal Valderrama,m
1536606,Andrzej Galinski,x
56539,Nicole Holofcener,f
14858,Hans Rameau,x
142915,Louis Lefebvre,x
1071589,Eitan Reuven,x
56381,James Toback,m
132308,Jeff Chan,x
1677698,Nely Reguera,x
148498,Aleksander Nordaas,x
151682,Harry Falk,m
1584307,John Wilson,x
1599531,Christine Raffa-Catonné,f
151175,Pascal Hérold,x
1297768,Quentin Marmier,x
131895,Raj Kanwar,m
1383654,Harrison Atkins,x
77042,Michael Simon,x
173004,Clément Virgo,x
1404911,Helen Caldwell,f
65879,Kristian Levring,x
65518,Franziska Buch,f
235150,Masahiko Nagasawa,x
1739825,Darin Rivetti,x
1646192,Lorena Lisotti,x
1202302,Andrea Pallaoro,x
88077,Alex Zamm,m
28579,Leopold Grün,x
60207,Steve 'Spaz' Williams,x
64191,Lawrence Guterman,x
1328180,Paul Harrill,x
1063268,Nathan Silver,x
222108,David Wellington,m
50651,Takao Okawara,m
1438660,Lou Grant,x
58179,Robin Schiff,f
55161,Michael Keusch,m
6603,Jack Cardiff,m
593019,Kundan Shah,m
1078679,Chris Rodley,x
222443,Bud Greenspan,x
48659,Andreas Marschall,x
1374174,Eddie Martin,x
80261,Robin Hardy,m
66212,Timo Vuorensola,m
1241,John Turturro,m
1147000,John N. Carter,x
1627091,Christopher Sutton,x
87537,Yoon Je-kyoon,m
87672,Stephen Belber,m
47820,Benoît Poelvoorde,m
56109,Michael Bregman,x
81386,Henry Weinberger,x
1018895,Jan Schomburg,m
575638,Andrea Segre,x
1017290,Samuel Bradford,x
140470,Mitsuo Yanagimachi,x
138853,Torgny Wickman,x
1709468,Gerard McMurray,x
1288764,Matheson Muir,x
93561,Aleksi Mäkelä,x
18899,Yuen Woo-ping,x
1366808,Devyn Waitt,x
1148265,Michael Williams,m
1483808,Fernando Ruiz,x
1024956,Mark Bessenger,x
1022759,Gavin Claxton,x
5128,Daniel Waters,m
931327,Christopher Zalla,x
65193,Thomas L. Carter,x
73150,Paul Wendkos,m
110695,Majid Majidi,m
144282,Wesley Chan,x
34630,Pierre Tchernia,m
39996,Sidney Lumet,m
93032,Ray Griggs,m
1779876,Arlan S. Jewell,x
58608,Shinya Tsukamoto,m
1437720,Rebecca Qin Jiang,x
413951,Nick Guthe,m
30038,Glenn A. Jordan,m
37259,Neil Armfield,m
1018097,Phillip Andrew Morton,x
1458879,Wiebina Berrington,x
1542016,Miranda Bowen,x
1138768,Patrick Yau,x
1386749,Sarah Kunstler,x
25558,Don Chaffey,m
35784,Kunal Kohli,x
1540871,Annika Iltis,x
1341116,Orhan Oğuz,x
108072,Ruba Nadda,f
78211,Gaspard Augé,x
1538884,Magdalena Łazarkiewicz,x
1379811,Neil Diamond,x
1615326,Sasha Vitelli,f
1840121,Jonathan Tex Levitt,x
1564848,Lillian O. MacNeill,x
939320,Michael Kreihsl,m
137179,Sandi Sissel,f
543568,Kim Jee-woon,x
94457,Terry Dougas,m
1503532,Sarah Rotella,f
44725,Curtis Harrington,m
1204575,Ulises Pérez Mancilla,x
83711,Gary Walkow,m
1132116,Robert J. Siegel,x
236376,Paul Wilmshurst,x
928982,Carlos César Arbeláez,x
57407,David Mandel,m
230411,Masayuki Kojima,m
102772,C. Roma,x
73289,Conor McPherson,x
80386,Zoya Akhtar,x
222545,Pekka Parikka,x
225738,Yoshimitsu Morita,x
6759,Friðrik Þór Friðriksson,x
1243039,Rick Hauser,x
1244885,Helmut Krätzig,x
1570403,Jean-Paul Battaggia,x
227108,Tao Ruspoli,x
550259,Nik Sheehan,x
502188,Andrew Jenks,m
989127,Jeff Wood,m
1327490,Konstantin Maksimov,x
60865,R. Paul Miller,x
73629,Denis Langlois,x
129116,Worth Keeter,m
1011959,Kristin Canty,x
1566246,Sherng-Lee Huang,x
1048041,Russell Mack,m
1397804,Holly Johnson,x
1223530,Mike Nichols,x
16852,Karen Leigh Hopkins,f
945167,Jacobo Rispa,x
583118,Montxo Armendáriz,m
937113,James Bickert,x
41634,Giuseppe De Santis,x
1123761,Måns Månsson,m
1233895,Michelle Johnston,f
10765,Andrzej Bartkowiak,m
1767039,Kevin Watton,x
1287486,Søren Balle,x
93382,Johan Kling,x
72834,Sophie Reine,x
1173690,Forgács Péter,m
580244,Dae-wung Lim,x
968069,Jason Banker,m
1167437,Bob Swerer Jr.,x
228282,Philippe Gagnon,x
2390,LeVar Burton,m
1631644,Tony E. Valenzuela,x
1265647,Orelsan,x
1566437,Jalal Saed Panah,x
1814205,Austin McCann,x
77625,Josh Becker,m
56382,Pierre Schöller,m
116800,Robert Rosenberg,x
1416673,Rebecca Long,x
544984,Govind Nihalani,x
58547,Niall Johnson,m
1561108,Remo Caprino,x
550225,Andrei Ujica,x
1550324,Masaru Kashiwabara,x
229203,Eric Stanze,x
1181315,Paul Leyden,m
130630,Henri Decoin,m
67756,Michael Austin,x
85203,Damian Lee,m
5691,Samuel Armstrong,m
1844352,Tim Scott,x
111416,Richard L. Bare,m
1520690,Sarah Levenstein,x
36083,Kevin Allen,m
1237583,Wayne Orr,x
128947,Jeremy Kagan,m
39648,Leila Conners,x
208368,Tony Krawitz,x
1374747,Éric du Potet,x
1198146,Marcelo Caetano,x
79046,Reshef Levy,x
139651,Nick Copus,m
1161989,Sandra Feldman,x
1509639,Stéphanie Joalland,x
2689,Jeff Nathanson,m
67752,James Dearden,m
1685574,Jörg Steineck,x
44809,John Paragon,m
1143362,Nitin Kakkar,x
1447450,Ivaylo Anguelov,x
151286,Tony Spiridakis,m
229934,Fiorella Infascelli,x
1217041,Desmond Saunders,x
1011135,Nadav Lapid,x
1178210,Razi Mohebi,x
938625,Hajrudin Krvavac,x
74101,Marcel Langenegger,m
583763,Shemi Zarhin,x
46297,Jay Russell,m
567736,Marcel Rasquin,x
226599,Norman Ferguson,m
14520,John Sturges,m
1050044,Enrique Buchichio,x
239341,Gianfranco Mingozzi,x
588745,Clay Liford,m
1100753,Ryan Smith,x
229263,Benoît Jacquot,m
87755,Dagen Merrill,m
934032,M. Blash,x
980242,Menelaos Karamaghiolis,x
19032,John Hough,m
13663,Robert Shaye,m
932161,Albert Serra,x
589089,Jack Garfein,m
589816,William T. Naud,x
1095002,Hsu Tseng-Hung,m
372442,Michael S. Ojeda,m
5342,Mike Nichols,m
16938,Renny Harlin,m
1313766,Felipe Braga,x
103756,Dan Milner,x
6949,John Malkovich,m
75584,Tom Brewster,x
1011,Susanne Bier,f
1547206,Jenny Siff,x
1022680,Robert Kaylor,x
55983,Jim Henson,m
4415,Federico Fellini,m
11012,Michael Dougherty,m
112403,Gerardo de Leon,x
1882879,Bill Dubay,x
1362463,Nicolas Kleiman,x
101074,James Glenn Dudelson,m
1380798,Banks Tarver,x
1426409,Doru Nastase,x
1090940,Ignacio Agüero,x
929919,Tom Haneke,x
1041411,Narendra Bedi,x
182,Mat Whitecross,m
129231,Adam Sanderson,x
1466974,Sebastiano Rizzo,x
101542,Ti West,m
1311644,Luciano Saber,x
1166284,Peter Lehner,x
1711017,Praveena Rao,x
120669,Karl Mueller,m
1433814,Karen Petersen,x
1243953,Kenichi Kawamura,x
16513,John G. Avildsen,m
1426093,Mike Barth,x
1367841,Simon Jaquemet,x
1122718,A.E. Weed,x
965809,Andrew Drazek,m
1364800,Milčo Mančevski,x
606175,Bimal Roy,m
55710,Adam McKay,m
1193446,Anthony Leonardi III,x
32689,Roman Zaluski,x
1187509,Faythe Levin,x
100117,Francis Giacobetti,x
115983,Alan Mehrez,m
592340,Jon Kondelik,x
1564751,Kathleen Messmer,x
17699,Bruce A. Block,m
84641,Lewis Seiler,m
871110,Tetsuro Takeuchi,x
119081,Keefe Brasselle,m
227083,Kirill Kuzin,x
230353,David Ondaatje,m
1080301,Todd Waterman,x
70111,Anthony Pun,x
573543,Robert Gribbroek,x
1107264,Phil Borg,m
18533,Errol Morris,m
569527,Peter Skillman Odiorne,x
87554,Im Kwon-taek,x
1504644,Corey Asraf,x
1546306,Stephen Suettinger,x
1031840,Gabriel Rojas Vera,x
570145,Karl Karpé,m
140374,Kristian Fraga,x
1867073,Yuldash Agzamov,x
4603,Joey Travolta,m
999558,David Mason,x
54297,Steven Silver,m
1287135,Yannis Xanthopoulos,x
219367,Steve Oram,x
78001,Juraj Jakubisko,x
174009,Patrick Levis,m
1106225,Leonardo Araneo,x
1463290,Nathan Parker,x
100807,Juan Piquer Simón,x
122402,Kari Väänänen,x
64998,Pauly Shore,m
145066,Koichi Sakamoto,x
107333,Jim O'Connolly,m
933853,Will Hess,m
1174073,Lancelot Oduwa Imasuen,x
43993,Christophe Barratier,m
97827,Jose Prendes,m
223708,Camillo Mastrocinque,x
1672793,Fernanda Heredia,x
54614,Shawn Ku,x
12624,Niels Mueller,x
1542496,Paule Zadjermann,x
17046,Gary Winick,m
1260700,Jari Halonen,x
32685,Christian Tafdrup,m
57832,Daniel Lee,m
130929,Stefan Liberski,x
77357,Rupert Wyatt,x
9603,Sergei M. Eisenstein,m
30149,Mikael Salomon,m
1185040,Pyotr Todorovskiy,x
554095,Chi Muoi Lo,x
1363680,Manijeh Hekmat,x
3895,Michael Caine,m
16484,Joey Lauren Adams,f
53102,John Jeffcoat,m
210769,Philipp Kadelbach,m
1046743,Santosh Manjrekhar,x
138140,George Schaefer,x
77301,Jiang Wen,x
142404,Ellen Goosenberg Kent,x
1129817,Temur Babluani,x
82101,Robert Hall,x
37770,Claude Autant-Lara,m
79490,Jonas Barnes,x
1424112,James Dirschberger,x
64140,Sanaa Hamri,f
129992,Duncan Roy,m
53964,Jason Matzner,x
107011,Gabrielle Beaumont,x
1461980,John Grubbs,x
38416,Ellen H. Schwartz,f
1522538,Julie Darfeuil,x
14987,Peter Bonerz,m
99511,Duccio Tessari,x
1400105,Liang Cai,x
129723,Ken Olin,m
104879,Ramón Menéndez,m
866266,Babbar Subhash,x
1265263,Matthew H. Rowland,x
586734,Evelyn Purcell,f
1382087,Patrick Morris,x
935136,Jean-Marie Straub,x
87216,Gabriel Range,x
1568235,Tom Farnsworth,x
1120414,William Porter,x
238650,Robbe De Hert,m
85621,Charles Tait,x
124998,Akikazu Ota,x
938172,Břetislav Pojar ,x
69918,John Shepphird,m
554815,Jeremiah Hundley,x
118177,Bernard Werber,x
1161618,Harry Cleven,x
1319688,Pierre Lary,x
935267,J.C. Khoury,x
1302905,Cho Jung-rae,m
1403359,Kazuko Shingyoku,x
1886382,Christopher G. Cowen,x
1054353,N. Krishna,x
1247137,Laurence Rees,x
1547339,Kristine Kelly,x
1174045,Simon Emanuel,x
1547220,Tom Bancroft,x
1020773,Sudhish Kamath,x
1413112,Lucian Alexandrescu,x
1083501,Gustavo Lipsztein,x
1143378,Edouard Deluc,x
1457045,Blanche McDermaid,x
1588911,Eva Blair,x
998511,Lane Janger,m
230298,Adrian Maben,x
1122812,David Mortin,x
1756130,Rahul Tanwar,x
1152362,David H. Jeffery,x
1600674,Laurent Ferrier,x
592853,Uwe Heidschötter,x
1772635,Andrew Getty,m
1556404,Belle Francisco,f
584537,Shirley Sun,x
1479807,Janna Stern,x
131945,Kevin Asch,m
1172769,Marc van Fucht,x
144052,Park Shin-woo,x
82394,John Kaye,m
1199293,Rich Mallery,x
63943,Rowdy Herrington,m
135604,Kathrine Windfeld,x
1411325,Rickie-Lee Roberts,x
1330181,Mansour Sora Wade,x
1313684,Nailah Jefferson,x
19656,Sebastian Gutierrez,m
556073,Gô Ohara,x
1847109,Auriane Lacince,x
1386315,Meg Beatty,x
1114214,Ómar Örn Hauksson,x
25210,Jeremy Leven,m
1599534,Thomas Russell,m
1417662,Claire Behnke,x
44134,Allan Eastman,m
60981,Peter Brook,m
1358976,Nick Powell,x
92073,Don Letts,m
235783,Rick Popko,x
87160,Jay Lee,m
1593002,Patrick Bureau,x
848030,Suzi Yoonessi,f
449908,Rodney Bennett,x
1388732,Johan Bromander,x
108486,Stephen Reynolds,m
11013,Dan Harris,m
545758,Gennadi Poloka,x
29471,Richard Franklin,m
1180610,Nadine Trintignant,x
1163471,Mukunda Michael Dewil,x
144590,Lee Jeong-Beom,x
3534,Christine Pellé,x
184464,Morrie Ruvinsky,m
1105230,Katie Galloway,x
44645,Brendan Donnison,x
1037092,Cristian Nemescu,x
1667712,Perry Ogden,x
1815663,Lukas Viznar,x
104876,James A. Contner,m
143972,Daniela Saioni,x
1517638,Robyn Grace,x
92012,Jennifer Baichwal,f
109207,Nicholas Webster,m
1287878,Mami Sunada,f
1010125,Claude Heymann,m
1461990,Victor Vallejo,x
232851,Jonas Frick,x
4483,Dustin Hoffman,m
1728704,Kent Madden,x
14139,Anthony B. Richmond,m
1110383,George Langworthy,x
1336948,Odile Castagné,x
59126,Alister Grierson,x
1191376,Eric Nazarian,x
66203,Moustapha Akkad,m
20781,Steve Cohen,m
1355894,Anthony Di Ninno,x
229711,Robert Deubel,x
1119073,Paddy Wivell,x
1339468,Trudy Ramirez,f
1361874,Chris Terry,x
6543,Eric-Emmanuel Schmitt,m
3146,Billy Wilder,x
580209,Hans Åke Gabrielsson,x
1192926,Günter Gräwert,m
1412130,Shinichi Takiguchi,x
1137548,David Paul Meyer,x
145837,Paul Sloane,m
1086480,William Vega,x
33690,Robert F. Hill,m
2765,Nicholas Ray,x
1364488,Juha Rosma,x
1078358,Michal Kosakowski,x
565465,Michael Salomon,x
1272412,Nathan Clarke,x
12718,Noël Coward,m
100616,Tom DeSimone,m
1122849,Jean-François Brient,x
1879542,Helen Whitson,x
143296,Timothy Greenfield-Sanders,x
29383,Luca Bercovici,m
1068143,Samuli Valkama,x
1072042,Harold Prince,x
106713,Kelly Sandefur,f
1077999,Mark Rappaport,x
1341370,Catherine Cobb,x
575642,Nigel Paterson,x
254182,Wilford Leach,m
146581,Miel Van Hoogenbemt,x
592225,Dan Chisu,x
68843,Jon Hurwitz,m
1343882,James Manera,x
1380821,Elliot Hegarty,x
1050728,Jordan Leondopoulos,x
34021,Raúl Arévalo,m
29226,Julian Jarrold,m
113799,Frank Perry,m
141963,Dan Bush,m
213485,Andreas Öhman,x
130145,Gregory Greene,x
769,Martin Brest,m
123219,Neeraj Pandey,x
16897,Sidney Poitier,m
68359,Christian I. Nyby II,m
554394,Danny Goldberg,x
60045,Eric Bross,m
80647,Glenn Tryon,m
109599,Mark Edwin Robinson,x
1429918,Nick Knight,x
76243,Dave Bullock,m
90641,Robb Moss,x
1316124,Anthony Howarth,x
1709112,John Navarro,x
1847036,Mohamed Elarche,x
574130,Philippe Lellouche,m
1463242,Daniel Hung Yuan Chiang,x
81718,Mamoru Hosoda,m
1376295,Robert Kiviat,x
1478829,Francesca Marra,x
142502,Boris Khlebnikov,x
60250,Barry E. Jackson,m
1494193,Zairi Malcolm,x
1700966,Chen Yung-Lieh,x
9660,Tetsuya Nomura,x
1562429,Mehdi Idir,x
71150,Richard Clabaugh,m
122441,Harry Sinclair,m
1040543,Rory B. Quintos,x
1027003,Edward Steichen,x
1038571,Feliks Mironer,x
118581,Federico Zampaglione,m
30833,William Beaudine,m
560271,Luís Galvão Teles,x
125978,Natalia Smirnoff,f
1144118,Nadav Schirman,x
933198,Aris Hatzistefanou,x
7124,Ray Milland,m
26532,Dieter Hallervorden,m
144384,Derwin Abrahams,m
95723,Richard Wallace,m
1115707,Daihachi Yoshida,m
15602,Fernando León de Aranoa,m
158480,Dan Zukovic,m
1428720,Robert Rugan,x
1438608,Inés de Oliveira Cézar,f
11428,Paul Satterfield,m
1653,Jean-Pierre Léaud,m
132572,Duncan Ward,x
563813,Alex Ollé,x
1243962,Tatsuyuki Nagai,x
1115067,Chanoch Ze'evi,x
1592486,Charles Barker,x
1859962,John Hockridge,x
1711019,Suri Ravi Kumar,x
80387,Priyadarshan,m
125085,Hideo Gosha,m
1423058,Serge Friedman,x
94815,Louie Psihoyos,x
1150804,Chinonye Chukwu,x
9609,Aleksandr Antonov,m
62416,Leonard Ho,m
70278,Ken Sanzel,m
1632862,Camilla Fulci,x
1489746,Jamie King,x
147227,Lizzie Borden,x
1043185,Ki-hyeong Park,x
90820,S.F. Brownrigg,x
1795625,Beriau Picard,x
148455,Ziad Doueiri,x
2878,C. Thomas Howell,m
564589,Amleto Palermi,x
589915,Eiichirō Hasumi,x
1223242,Jimmy Weber,x
945058,Tom Rice,m
432833,Oren Kaplan,m
141194,Marc Daniels,m
56412,John Requa,x
1046587,Adrián Cardona,x
1297511,Logan Sekulow,x
60678,William Joyce,m
130128,Jonas Elmer,x
144848,Franck Lebreton,x
1772939,Raúl Tegli,x
406706,Takeshi Kobayashi,x
1087351,Giorgio Cristallini,x
937636,Octavio Getino,x
1888978,Andrea Hayes,x
52542,Veit Helmer,m
1402041,Joel Simon,x
1148535,Daniela Goggi,x
1121480,Thomas Verrette,x
1403970,Yu Nakai,x
80172,Marty Callner,x
1167876,Carlo Musso,x
557960,Alyona Zvantsova,x
224214,John Bradshaw,m
15318,Keith Campbell,m
1508820,Mark S. Cartier,m
238898,Da Chiao Lin,x
82864,Bill Finnegan,x
47657,Henry Edwards,m
115447,Andy Wolk,m
1118236,Nabi Ganiyev,x
1059163,Regan Hall,x
1139404,Laura Archibald,x
80370,Sean MacLeod Phillips,m
1371324,Lulu Wang,x
1205016,Emiliano Rocha Minter,x
195507,James Erskine,x
66262,Reverge Anselmo,x
1431337,Isa Bartalini,x
550149,Dan Merchant,x
1614768,Michael Pohorly,x
1168191,Huseyin Karabey,x
137496,Arvo Kruusement,x
32958,Dominik Graf,m
121688,Ferdinand Fairfax,m
1706988,Jaana Fomin,x
210768,Luca Vendruscolo,x
1211781,Alexis Wajsbrot,x
30293,Arthur Rosson,m
1263771,Mauricio Chernovetzky,x
1655192,Patti Dalzell,f
78009,Colin Brady,x
89373,Martin Davidson,m
1401333,Guylaine Chagnon,x
1158313,Ivane Perestiani,m
1565299,Seikichi Iizumi,x
983909,Kelly Fremon Craig,f
78562,Phil Traill,m
1348398,Michelle Kwon,x
130646,Nobuhiro Doi,x
1433043,Mika Tard,x
1362645,James Spinney,x
1397870,Anne Melville,x
583881,Nobuhiro Yamashita,x
587969,Thomas Johnston,m
1507498,Andreas Prodromou,x
88564,Andreas Johnsen,m
118355,Lee Lik-Chi,m
1063900,Josh Oreck,x
71329,Jonas Åkerlund,x
19528,Vincent Sherman,m
1187307,Ruth Michelly,x
233900,Tom Jeffrey,x
78922,Rajat Kapoor,m
1006109,Gustavo Ron,x
1618154,Marcus Himbert,x
1720251,Angelo Pastore,x
379289,Francisco Ribeiro,x
589229,Alan Polsky,x
931761,Sandhya Suri,x
65615,Wych Kaosayananda,x
32513,Hélène Fillières,f
236005,Sergei Bobrov,x
1186095,Pierre Godeau,x
1310318,Carlos Gras,x
1534437,Dawn Freer,x
125570,Xue Xiaolu,x
571597,Michael Ferris Gibson,m
105120,Simona Izzo,x
114596,Jake Goldberger,m
1537345,Mara Bóna,x
1152804,Thaddaeus Scheel,x
1057662,Todd McCarthy,x
1616614,Mickey Blaine,x
20869,Kurt Hoffmann,m
1332039,John Heyn,x
1198165,Sohrab Shahid Saless,m
1566952,Alexandru Belc,x
85231,Stere Gulea,x
1250354,Iram Parveen Bilal,x
592891,Holly Hardman,x
82171,John M. Stahl,m
1262437,Andrew Beall,x
51534,Lucky McKee,m
127920,Maria Peters,x
214121,Ross Wilson,x
1456616,Kitarou Kousaka,x
551883,Andrew J. Kuehn,m
11720,Jiří Menzel,m
96855,Takashi Ishii,x
1073182,Yonggang Wu,x
1444775,Matt Pyke,x
96449,Clara Law,f
1366461,Sérgio Bloch,x
226622,Chris Metzler,x
52920,Gabriele Mattner,x
1500756,Tito Goyanes,x
562707,Ian Corson,x
898,Mark Goldblatt,m
1116296,Peggy Sutton,f
1577091,Ben A. Williams,m
64750,Pascal Bonitzer,x
81199,Sean McGinly,m
102201,Yoshiyuki Kuroda,x
1015967,Saara Cantell,x
10718,Julian Doyle,m
1025964,George Dorobantu,x
1434098,Steve Kopera,x
1590611,Christian Alzieu,x
7482,Julian Schnabel,m
59832,Hal E. Chester,m
73748,Marco Bechis,m
101698,Paul Grau,x
22461,Vincent Gallo,m
1027173,Lawrence Roeck,m
224302,Bruno Cortini,x
27433,Paolo Villaggio,m
1398881,Kim Rocco Shields,x
5469,Ralph Fiennes,m
147040,Nicolas Cuche,m
1777636,Isabelle Faivre-Duboz,x
1770352,Malcolm Viles,x
1477,Charlotte Zwerin,f
60616,Harry Basil,m
551640,Masami Ôbari,m
1436792,Guillermo Navajo,x
72191,Pupi Avati,m
235705,Artem Aksenenko,x
938085,Éric Hannezo,x
554492,Hideo Tanaka,x
1181,Peter Gantzler,m
1600180,Claude Pierre-Bloch,x
230433,Vinay Shukla,x
108727,Allen Baron,m
992840,Agustin,m
932908,Adam Foulkes,m
88623,Jim Stenstrum,m
1061878,Tina Mascara,x
1152131,Arne Birkenstock,x
237884,Andrucha Waddington,x
1009730,Nizou Yamamoto,x
1661158,Vasilije Brajovic,x
127823,Agustín Díaz Yanes,x
1082361,He Jianjun,x
4385,Sergio Leone,m
66807,Rupert Hitzig,m
158473,Bill Marchant,x
142403,Jon Alpert,x
120643,Lim Soon-rye,m
591426,Marcin Wrona,m
1069735,Kyung Ho Lee,x
230339,Sudz Sutherland,x
1288247,Shogo Yabuuchi,x
118369,Ernesto Díaz Espinoza,x
1442719,Maksim Voronkov,x
231745,Béla Ternovszky,x
116430,Carey Scott,m
1694696,Babakar Samb,x
1827482,Jamie Leslie,x
1044881,Teemu Nikki,x
1018861,Sergey Ivanov,x
81116,Eliseo Subiela,m
46617,Ida Lupino,f
1500724,Bo Mikkelsen,x
